OBJECTID,ID,NAME,STATE_NAME,ST_ABBREV,UniqueID,UNEMPRT_CY,POPGRW00CY,Observed,Cond,LocalR2,Predicted,Intercept,C1_Pop_Change,Residual,StdError,Correlation,ColorRGB,ColorHex,Shape__Area,Shape__Length
1418,13283,Treutlen County,Georgia,GA,1418,13.800000000000001,-0.250000000000000,13.800000000000001,2.466832609668360,0.233472732999186,15.054633394988418,14.330157026658149,-2.897905473321076,-1.254633394988417,1.905591903338919,negative,"221,91,59",DD5B3B,736651661.197265625000000,139849.289975149906240
1419,13305,Wayne County,Georgia,GA,1419,12.900000000000000,1.250000000000000,12.900000000000000,2.898827635969745,0.078518764062367,11.098730258635873,11.962201933249368,-0.690777339690796,1.801269741364127,2.255365360760280,weak,"231,228,187",E7E4BB,2320419562.634765625000000,259154.303579390951199
1430,13039,Camden County,Georgia,GA,1430,11.199999999999999,1.250000000000000,11.199999999999999,3.188354740331757,0.025607876737861,11.260616270805919,11.642179989554915,-0.305250974999197,-0.060616270805919,2.248025414583345,weak,"231,228,187",E7E4BB,2334671185.859375000000000,427544.224711586895864
1431,13049,Charlton County,Georgia,GA,1431,11.000000000000000,0.480000000000000,11.000000000000000,3.428163354540687,0.008397859111380,11.645931997357437,11.756823177175029,-0.231023291286652,-0.645931997357437,2.144270134612077,weak,"231,228,187",E7E4BB,2756842456.166015625000000,371091.031523227167781
1432,13299,Ware County,Georgia,GA,1432,12.600000000000000,0.140000000000000,12.600000000000000,3.311710608470297,0.025862014361572,12.438326432461741,12.528867229741941,-0.646719980572855,0.161673567538259,2.024561933780018,weak,"231,228,187",E7E4BB,3208802275.687500000000000,404519.140539766289294
2206,13045,Carroll County,Georgia,GA,2206,11.500000000000000,2.960000000000000,11.500000000000000,2.714751972371685,0.253897526686730,11.307605373481682,13.323206610191306,-0.680946363753252,0.192394626518318,2.198507072765917,weak,"231,228,187",E7E4BB,1884911832.699218750000000,210685.126428706280421
2207,13063,Clayton County,Georgia,GA,2207,12.900000000000000,1.780000000000000,12.900000000000000,3.767456570483560,0.166626882705113,12.018865489844805,12.972042618705963,-0.535492769023122,0.881134510155196,2.221252952168669,weak,"231,228,187",E7E4BB,540044058.347656250000000,140244.137438951234799
2208,13077,Coweta County,Georgia,GA,2208,10.900000000000000,3.730000000000000,10.900000000000000,2.954934150382293,0.268019448890605,10.705872456021218,13.675028740376145,-0.796020451569685,0.194127543978782,2.110873557626726,weak,"231,228,187",E7E4BB,1659263859.929687500000000,211000.052329103869852
2209,13097,Douglas County,Georgia,GA,2209,11.500000000000000,3.970000000000000,11.500000000000000,3.460216799315867,0.197789953609209,10.729026659117803,12.741475066084760,-0.506913956414850,0.770973340882197,2.159451985388657,weak,"231,228,187",E7E4BB,751089489.925781250000000,126118.531456776850973
2210,13113,Fayette County,Georgia,GA,2210,8.300000000000001,1.860000000000000,8.300000000000001,3.420789362451442,0.186034701021391,12.114207513732509,13.255541035591108,-0.613620173042257,-3.814207513732509,2.236164515238477,weak,"231,228,187",E7E4BB,742223190.757812500000000,140732.058449788135476
2211,13149,Heard County,Georgia,GA,2211,13.600000000000000,0.550000000000000,13.600000000000000,2.380573338260721,0.382338154878677,13.714159037555469,14.315815093325469,-1.093920101400002,-0.114159037555469,2.186645748274800,weak,"231,228,187",E7E4BB,1118929044.062500000000000,145683.081793236196972
2212,13199,Meriwether County,Georgia,GA,2212,16.300000000000001,0.310000000000000,16.300000000000001,2.483698789041043,0.264348095863995,13.524131824501399,13.838653025057940,-1.014584517924328,2.775868175498601,2.142876250179889,weak,"231,228,187",E7E4BB,1867370403.773437500000000,196450.171396410674788
2213,13231,Pike County,Georgia,GA,2213,11.100000000000000,3.090000000000000,11.100000000000000,2.677567945484250,0.178782498290768,11.043791185971740,13.294689492918234,-0.728446054027992,0.056208814028260,2.135329438062215,weak,"231,228,187",E7E4BB,811011448.476562500000000,136695.413543204078451
2214,13285,Troup County,Georgia,GA,2214,12.800000000000001,1.050000000000000,12.800000000000001,2.224539540609021,0.381649037435693,13.159854589192397,14.595662836867495,-1.367436426357236,-0.359854589192397,2.232350259182883,weakly negative,"223,170,88",DFAA58,1648326082.835937500000000,173826.992794191610301
2224,13047,Catoosa County,Georgia,GA,2224,8.199999999999999,1.930000000000000,8.199999999999999,3.042790222517199,0.110574272210402,10.827696419044718,12.317032011392769,-0.771676472719197,-2.627696419044719,2.157108647229788,weak,"231,228,187",E7E4BB,627924755.113281250000000,125113.854861295578303
2225,13111,Fannin County,Georgia,GA,2225,10.100000000000000,2.130000000000000,10.100000000000000,3.799266554973778,0.257510623500908,10.728283013598588,12.428232485847795,-0.798098343778971,-0.628283013598589,2.247025071620786,weak,"231,228,187",E7E4BB,1509531702.636718750000000,222852.427291576081188
2226,13123,Gilmer County,Georgia,GA,2226,10.800000000000001,2.590000000000000,10.800000000000001,3.924207742463289,0.265048218758431,10.358529597887406,11.990050034273857,-0.629930670419479,0.441470402112595,2.240179850179447,weak,"231,228,187",E7E4BB,1658059775.949218750000000,202159.098709343641531
2227,13213,Murray County,Georgia,GA,2227,11.900000000000000,1.180000000000000,11.900000000000000,3.290814804252532,0.165689662073181,11.261471666515716,11.964391042842241,-0.595694386717394,0.638528333484285,2.222572849313113,weak,"231,228,187",E7E4BB,1334333256.835937500000000,232446.016801745863631
2228,13313,Whitfield County,Georgia,GA,2228,11.400000000000000,1.440000000000000,11.400000000000000,3.081329948418545,0.118247044014253,11.092049753921680,11.925014388512430,-0.578447662910243,0.307950246078320,2.257220775112199,weak,"231,228,187",E7E4BB,1119700404.472656250000000,220033.665935415774584
2278,13083,Dade County,Georgia,GA,2278,9.600000000000000,0.660000000000000,9.600000000000000,2.962031757896391,0.097906940833822,11.654525931874643,12.223970260774166,-0.862794437726551,-2.054525931874643,2.233945620504115,weak,"231,228,187",E7E4BB,671537748.785156250000000,130590.460827013055678
2279,13295,Walker County,Georgia,GA,2279,8.900000000000000,0.760000000000000,8.900000000000000,2.785799813167434,0.089018500565154,11.387130155782248,11.802410045746029,-0.546420907847080,-2.487130155782248,2.229056241204781,weak,"231,228,187",E7E4BB,1718748309.511718750000000,206195.000731813808670
2300,13015,Bartow County,Georgia,GA,2300,11.300000000000001,2.660000000000000,11.300000000000001,3.363683846346298,0.231562398880773,10.831978239719156,11.974616378937132,-0.429563210232322,0.468021760280845,2.241721787334880,weak,"231,228,187",E7E4BB,1785721708.769531250000000,189946.460896722914185
2301,13055,Chattooga County,Georgia,GA,2301,13.100000000000000,0.250000000000000,13.100000000000000,2.495880797210714,0.099061544731150,11.534719038249738,11.626947814450588,-0.368915104803400,1.565280961750261,2.174795155585682,weak,"231,228,187",E7E4BB,1197656009.945312500000000,157109.740181308588944
2302,13057,Cherokee County,Georgia,GA,2302,9.000000000000000,4.660000000000000,9.000000000000000,4.476440149014528,0.327729999630134,9.665644896506837,12.280464677506636,-0.561120124678068,-0.665644896506837,2.090743471434290,weak,"231,228,187",E7E4BB,1649230918.289062500000000,186552.291128091397695
2303,13067,Cobb County,Georgia,GA,2303,10.000000000000000,1.630000000000000,10.000000000000000,4.123426074216542,0.215777120083839,11.572344673751136,12.329941882417518,-0.464783563599007,-1.572344673751136,2.146579359610524,weak,"231,228,187",E7E4BB,1299236985.707031250000000,159112.293947652477073
2304,13115,Floyd County,Georgia,GA,2304,11.300000000000001,0.710000000000000,11.300000000000001,2.602843635267119,0.117640203472407,11.502467580574605,11.731051012030008,-0.321948495007610,-0.202467580574604,2.193593939211915,weak,"231,228,187",E7E4BB,1970776976.277343750000000,240340.903836964105722
2305,13121,Fulton County,Georgia,GA,2305,12.900000000000000,2.470000000000000,12.900000000000000,4.171067166756123,0.187692020740873,11.374964687133385,12.571900566053781,-0.484589424664128,1.525035312866615,2.234736623064954,weak,"231,228,187",E7E4BB,2009742498.281250000000000,337681.461743706138805
2306,13129,Gordon County,Georgia,GA,2306,12.800000000000001,2.130000000000000,12.800000000000001,3.131312867751773,0.170724988480932,10.744373578150567,11.637982957876037,-0.419534920058906,2.055626421849434,2.256326507992564,weak,"231,228,187",E7E4BB,1368932014.304687500000000,190371.198635711247334
2307,13143,Haralson County,Georgia,GA,2307,10.400000000000000,1.290000000000000,10.400000000000000,2.563267093781188,0.201012211518084,12.032859474176062,12.672360472284431,-0.495737207835945,-1.632859474176062,2.239318206366874,weak,"231,228,187",E7E4BB,1064819649.468750000000000,135851.457009906502208
2308,13223,Paulding County,Georgia,GA,2308,10.400000000000000,5.640000000000000,10.400000000000000,3.386338937778886,0.181546405337307,9.960355515882334,12.130919218210728,-0.384851720270992,0.439644484117666,1.699891754912841,weak,"231,228,187",E7E4BB,1188311286.480468750000000,146866.533194404648384
2309,13227,Pickens County,Georgia,GA,2309,8.699999999999999,3.280000000000000,8.699999999999999,4.219789734776217,0.276957208562019,10.135326238952834,11.908352720489718,-0.540556854127099,-1.435326238952834,2.236546432582191,weak,"231,228,187",E7E4BB,889045851.593750000000000,152049.080895252584014
2310,13233,Polk County,Georgia,GA,2310,12.699999999999999,1.180000000000000,12.699999999999999,2.652466682607278,0.148060874581232,11.635123449921505,12.026087078195776,-0.331325108707010,1.064876550078495,2.218154865845393,weak,"231,228,187",E7E4BB,1179238924.824218750000000,161267.455334796308307
2545,13011,Banks County,Georgia,GA,2545,7.000000000000000,1.710000000000000,7.000000000000000,3.367635497835797,0.071391256692966,10.380480230799357,10.972950373834752,-0.346473767856957,-3.380480230799357,2.246667560662479,weak,"231,228,187",E7E4BB,891060037.417968750000000,127706.460278766986448
2546,13013,Barrow County,Georgia,GA,2546,10.800000000000001,4.750000000000000,10.800000000000001,3.970614016842140,0.010781401916195,10.049638785599353,10.612334429383839,-0.118462240796734,0.750361214400648,2.106604673032543,weak,"231,228,187",E7E4BB,615348179.367187500000000,134519.554116704734042
2547,13059,Clarke County,Georgia,GA,2547,10.800000000000001,1.480000000000000,10.800000000000001,2.857347680630572,0.098419618993481,10.990362156556834,11.748447881765815,-0.512220084600662,-0.190362156556834,2.237114064980856,weak,"231,228,187",E7E4BB,458210809.039062500000000,110425.465992130251834
2548,13085,Dawson County,Georgia,GA,2548,11.000000000000000,3.560000000000000,11.000000000000000,4.860636041126738,0.140466040268076,9.827981660309499,11.273649651411622,-0.406086514354529,1.172018339690501,2.238481905067815,weak,"231,228,187",E7E4BB,816923484.738281250000000,159291.716723508579889
2549,13089,DeKalb County,Georgia,GA,2549,11.800000000000001,1.320000000000000,11.800000000000001,4.406763272413327,0.152120725511222,11.855104418910775,12.459360939160094,-0.457770091097968,-0.055104418910775,2.078394796897756,weak,"231,228,187",E7E4BB,1017721627.152343750000000,153269.286590432224330
2550,13105,Elbert County,Georgia,GA,2550,13.000000000000000,0.010000000000000,13.000000000000000,1.975248797058494,0.272721318235856,13.087481189889273,13.100561405365745,-1.308021547647177,-0.087481189889273,2.190840336829317,weakly negative,"223,170,88",DFAA58,1418377183.558593750000000,195252.190105500514619
2551,13117,Forsyth County,Georgia,GA,2551,8.199999999999999,6.170000000000000,8.199999999999999,5.080337802892761,0.078590512041401,9.245594635761284,11.100800053745171,-0.300681591245363,-1.045594635761285,1.619046153581279,weak,"231,228,187",E7E4BB,939335585.808593750000000,148701.778101109201089
2552,13119,Franklin County,Georgia,GA,2552,11.800000000000001,0.740000000000000,11.800000000000001,2.824134432052560,0.142978853093320,11.285451061632550,11.735810960767845,-0.608594458290938,0.514548938367451,2.207626257203009,weak,"231,228,187",E7E4BB,1014844721.644531250000000,153319.958498549269279
2553,13135,Gwinnett County,Georgia,GA,2553,9.699999999999999,3.440000000000000,9.699999999999999,4.761030204325364,0.064423836301048,10.441426794980622,11.434281847332436,-0.288620654753434,-0.741426794980622,2.248779780210696,weak,"231,228,187",E7E4BB,1648448832.457031250000000,192154.756471570959548
2554,13139,Hall County,Georgia,GA,2554,9.699999999999999,3.150000000000000,9.699999999999999,4.276391143344910,0.022909884361844,9.834789304515500,10.349802410423521,-0.163496224097784,-0.134789304515500,2.253504434384786,weak,"231,228,187",E7E4BB,1633279677.187500000000000,207155.720845223433571
2555,13147,Hart County,Georgia,GA,2555,13.800000000000001,0.770000000000000,13.800000000000001,2.396016988124191,0.193407364871648,11.742184292099534,12.447690881839824,-0.916242324338040,2.057815707900467,2.232692105061366,weak,"231,228,187",E7E4BB,976814694.898437500000000,135114.445748491474660
2556,13157,Jackson County,Georgia,GA,2556,10.900000000000000,4.290000000000000,10.900000000000000,3.547719962208238,0.019458095642870,9.815406093908582,10.513760904848933,-0.162786669216865,1.084593906091419,2.116243444487808,weak,"231,228,187",E7E4BB,1300171304.105468750000000,181034.476560810231604
2557,13195,Madison County,Georgia,GA,2557,7.600000000000000,1.120000000000000,7.600000000000000,2.581535348252979,0.134106131938961,11.016262726127181,11.671157106676054,-0.584727125490065,-3.416262726127181,2.234470031403625,weak,"231,228,187",E7E4BB,1081878326.046875000000000,174740.047009811562020
2558,13219,Oconee County,Georgia,GA,2558,7.200000000000000,2.890000000000000,7.200000000000000,3.005752089153239,0.108108905214418,10.533130732372213,12.219235261071208,-0.583427172560206,-3.333130732372212,2.241904197896151,weak,"231,228,187",E7E4BB,700848973.761718750000000,146685.511680249823257
2559,13221,Oglethorpe County,Georgia,GA,2559,8.199999999999999,1.320000000000000,8.199999999999999,2.091647364193860,0.242882654411913,11.727307802030957,13.317343985003845,-1.204572865888551,-3.527307802030958,2.253730015567042,weak,"231,228,187",E7E4BB,1665885623.976562500000000,212183.314346273866249
2560,13297,Walton County,Georgia,GA,2560,10.100000000000000,3.950000000000000,10.100000000000000,4.161787117136578,0.020748789157718,10.496816748430509,11.228025583009455,-0.185116160652897,-0.396816748430510,2.197666999825544,weak,"231,228,187",E7E4BB,1240682775.257812500000000,162192.587216660758713
2561,13317,Wilkes County,Georgia,GA,2561,10.500000000000000,-0.540000000000000,10.500000000000000,1.632621276339993,0.375607382928805,15.513762491989690,14.351562897236905,-2.152221471764415,-5.013762491989690,2.163169369979835,weakly negative,"223,170,88",DFAA58,1781446484.328125000000000,227741.842355163476896
2563,13009,Baldwin County,Georgia,GA,2563,16.800000000000001,0.620000000000000,16.800000000000001,1.869335353590421,0.414156470288857,14.862188424062204,16.343761538263916,-2.389634055164051,1.937811575937797,2.236164661611273,weakly negative,"223,170,88",DFAA58,988866491.136718750000000,189009.152975293225609
2564,13035,Butts County,Georgia,GA,2564,10.400000000000000,2.380000000000000,10.400000000000000,3.161301316581143,0.130689300054575,11.687788685809803,13.077106827051043,-0.583747118168589,-1.287788685809803,2.265922263738069,weak,"231,228,187",E7E4BB,706496966.679687500000000,140618.308182337234030
2565,13133,Greene County,Georgia,GA,2565,11.500000000000000,1.350000000000000,11.500000000000000,2.043465142671744,0.313974452730629,12.808728754048579,14.995213195172342,-1.619618104536121,-1.308728754048579,2.248938237099985,weakly negative,"223,170,88",DFAA58,1519810415.207031250000000,196390.349069066869561
2566,13141,Hancock County,Georgia,GA,2566,26.500000000000000,-0.690000000000000,26.500000000000000,1.594570708775974,0.439938178410645,18.138902283587207,16.315245642919351,-2.642980638649068,8.361097716412793,2.109614311009218,weakly negative,"223,170,88",DFAA58,1778130577.253906250000000,213450.593939335085452
2567,13151,Henry County,Georgia,GA,2567,10.300000000000001,5.480000000000000,10.300000000000001,3.670167830194337,0.113465439932442,10.190561441101142,12.698603321823917,-0.457671876044302,0.109438558898859,1.801590939538687,weak,"231,228,187",E7E4BB,1211183346.730468750000000,209529.244842051994056
2568,13159,Jasper County,Georgia,GA,2568,12.800000000000001,2.420000000000000,12.800000000000001,2.959024920604223,0.204650940434479,11.784386320704483,14.079722734775824,-0.948486121517083,1.015613679295518,2.246790249333587,weak,"231,228,187",E7E4BB,1389444409.476562500000000,173019.440455631382065
2569,13169,Jones County,Georgia,GA,2569,10.900000000000000,1.700000000000000,10.900000000000000,2.285247542639691,0.271013799329300,12.509374244895120,14.971810786376066,-1.448492083224085,-1.609374244895120,2.227618153264327,weakly negative,"223,170,88",DFAA58,1461297602.257812500000000,163472.515906556072878
2570,13171,Lamar County,Georgia,GA,2570,11.300000000000001,1.050000000000000,11.300000000000001,2.655910406728416,0.155944954940607,12.539517761276485,13.253048316238420,-0.679552909487556,-1.239517761276485,2.239631393498362,weak,"231,228,187",E7E4BB,687905758.660156250000000,124843.741709686684771
2571,13207,Monroe County,Georgia,GA,2571,7.900000000000000,1.850000000000000,7.900000000000000,2.496100250471225,0.172385362504286,12.085912035094118,13.580733763521952,-0.808011745096126,-4.185912035094118,2.251288028586828,weak,"231,228,187",E7E4BB,1468538564.292968750000000,176079.929646623932058
2572,13211,Morgan County,Georgia,GA,2572,12.199999999999999,2.100000000000000,12.199999999999999,3.010822058572814,0.202315078320017,11.864019528008711,13.941125767620020,-0.989098209338719,0.335980471991288,2.242309625080380,weak,"231,228,187",E7E4BB,1326650627.011718750000000,163845.534551033517346
2573,13217,Newton County,Georgia,GA,2573,12.500000000000000,5.260000000000000,12.500000000000000,3.793656476961642,0.099642034682837,10.043341277596216,12.607727989929558,-0.487525990937898,2.456658722403784,1.926466017175443,weak,"231,228,187",E7E4BB,1043367260.273437500000000,176970.283525412814924
2574,13237,Putnam County,Georgia,GA,2574,10.900000000000000,1.090000000000000,10.900000000000000,2.245618725423865,0.360994266321267,13.987955274498910,15.880684876027070,-1.736449175713908,-3.087955274498910,2.223408479775429,weakly negative,"223,170,88",DFAA58,1341437179.492187500000000,176048.213498559955042
2575,13247,Rockdale County,Georgia,GA,2575,11.699999999999999,2.170000000000000,11.699999999999999,4.202687978333778,0.090483443876627,11.419488196652541,12.227303751020369,-0.372265232427570,0.280511803347459,2.223062135397520,weak,"231,228,187",E7E4BB,495730535.515625000000000,121514.645773248921614
2576,13255,Spalding County,Georgia,GA,2576,16.399999999999999,1.020000000000000,16.399999999999999,3.109380144438745,0.148257622313985,12.473389347600653,13.062233598976254,-0.577298285662355,3.926610652399345,2.200563817753974,weak,"231,228,187",E7E4BB,741927782.089843750000000,153988.693137036723783
2577,13265,Taliaferro County,Georgia,GA,2577,16.699999999999999,-0.940000000000000,16.699999999999999,1.631103193978360,0.380550454729254,17.276870811971214,15.190536371372598,-2.219504724041083,-0.576870811971215,2.096851610795995,weakly negative,"223,170,88",DFAA58,731178768.468750000000000,165545.668832901603309
2578,13293,Upson County,Georgia,GA,2578,13.699999999999999,0.070000000000000,13.699999999999999,2.298454611383823,0.165222568369680,13.378848513821415,13.439745614140282,-0.869958575983820,0.321151486178584,2.154955338906824,weak,"231,228,187",E7E4BB,1206482123.253906250000000,176210.926294098171638
2579,13301,Warren County,Georgia,GA,2579,21.600000000000001,-0.840000000000000,21.600000000000001,1.418997115281920,0.463922623874205,18.333099816540969,15.702721012506920,-3.131403338135771,3.266900183459033,2.120061393161362,negative,"221,91,59",DD5B3B,1068756369.554687500000000,197661.449372618430061
2580,13303,Washington County,Georgia,GA,2580,19.500000000000000,-0.090000000000000,19.500000000000000,1.434023944603436,0.499209745563521,16.806158364011726,16.454729656999508,-3.904763411246866,2.693841635988274,2.215179907561807,negative,"221,91,59",DD5B3B,2525692192.937500000000000,261892.394586369860917
2581,13137,Habersham County,Georgia,GA,2581,10.199999999999999,2.190000000000000,10.199999999999999,3.463974851030132,0.119728839621368,10.262955193109192,11.346015569319277,-0.494548116990906,-0.062955193109193,2.270789072553824,weak,"231,228,187",E7E4BB,1070364045.949218750000000,185355.305840159271611
2582,13187,Lumpkin County,Georgia,GA,2582,11.100000000000000,3.200000000000000,11.100000000000000,4.446988453118577,0.116562367470656,9.816486351837096,11.056528647512584,-0.387513217398590,1.283513648162904,2.242758313753931,weak,"231,228,187",E7E4BB,1090283094.257812500000000,165565.915244444244308
2583,13281,Towns County,Georgia,GA,2583,8.300000000000001,2.230000000000000,8.300000000000001,3.760854556993019,0.127531533580591,10.197200571339561,11.591610521289853,-0.625295941681745,-1.897200571339560,2.246819178439872,weak,"231,228,187",E7E4BB,663927569.460937500000000,143770.441014971904224
2584,13291,Union County,Georgia,GA,2584,8.600000000000000,2.630000000000000,8.600000000000000,3.878360935408111,0.187264998000428,10.131706002281057,11.851318125305717,-0.653844913697589,-1.531706002281057,2.244118530538650,weak,"231,228,187",E7E4BB,1268199307.195312500000000,202963.475178518856410
2585,13311,White County,Georgia,GA,2585,8.400000000000000,2.810000000000000,8.400000000000000,3.861723122625366,0.115222136751373,9.940508108328554,11.180823107009228,-0.441393237964653,-1.540508108328554,2.249663014019058,weak,"231,228,187",E7E4BB,929201933.886718750000000,148701.483405762410257
2597,13241,Rabun County,Georgia,GA,2597,13.000000000000000,1.320000000000000,13.000000000000000,3.529054618567800,0.115140244198293,10.668618007122081,11.514460292520475,-0.640789610150299,2.331381992877919,2.249067517613089,weak,"231,228,187",E7E4BB,1454474741.359375000000000,222818.245987909467658
2598,13257,Stephens County,Georgia,GA,2598,10.800000000000001,0.100000000000000,10.800000000000001,3.105244629070824,0.142277065493243,11.660074999998111,11.722903932080579,-0.628289320824671,-0.860074999998110,2.043183952567960,weak,"231,228,187",E7E4BB,705188309.636718750000000,120105.975354081369005
2630,13033,Burke County,Georgia,GA,2630,15.199999999999999,0.400000000000000,15.199999999999999,1.472730130725593,0.503464387115059,15.370664863247057,16.911691642784632,-3.852566948843935,-0.170664863247058,2.236632465884497,negative,"221,91,59",DD5B3B,3087177824.097656250000000,301522.941631414636504
2631,13073,Columbia County,Georgia,GA,2631,7.900000000000000,2.820000000000000,7.900000000000000,1.387231460026333,0.438841960618311,6.379450089151245,15.010509919678103,-3.060659514371226,1.520549910848755,1.195954620232666,negative,"221,91,59",DD5B3B,1150228256.933593750000000,164064.935537191398907
2632,13125,Glascock County,Georgia,GA,2632,12.600000000000000,0.690000000000000,12.600000000000000,1.331687749378817,0.476612295966863,13.744484549261671,16.170749654736579,-3.516326239818708,-1.144484549261671,2.218239003665933,negative,"221,91,59",DD5B3B,536151154.308593750000000,112531.894409281841945
2633,13163,Jefferson County,Georgia,GA,2633,17.899999999999999,-0.440000000000000,17.899999999999999,1.374050063547618,0.487572786397648,18.144574776975890,16.412241341169793,-3.937121445013856,-0.244574776975892,2.156239016343092,negative,"221,91,59",DD5B3B,1958124377.390625000000000,223860.862839028646704
2634,13181,Lincoln County,Georgia,GA,2634,11.400000000000000,-0.240000000000000,11.400000000000000,1.517273260379830,0.422587398471860,14.935292384240190,14.307171252816026,-2.617171380934019,-3.535292384240190,2.215197221407597,weakly negative,"223,170,88",DFAA58,967610911.800781250000000,177632.395919125323417
2635,13189,McDuffie County,Georgia,GA,2635,13.900000000000000,0.280000000000000,13.900000000000000,1.388157490032436,0.454247074646141,14.442103211130831,15.330461050475822,-3.172706569089255,-0.542103211130831,2.265267761579753,negative,"221,91,59",DD5B3B,994140462.078125000000000,178929.884416352171684
2636,13245,Richmond County,Georgia,GA,2636,13.600000000000000,0.000000000000000,13.600000000000000,1.393033860510949,0.465764346290682,15.956095218760719,15.956095218760719,-3.633007120232229,-2.356095218760720,2.235360384307211,negative,"221,91,59",DD5B3B,1222754808.320312500000000,208941.994144357886398